wind_speed,swr,c_relax_C,qual
1.13641162997352,0.986083681456837,0.00445975975052426,42391.6897555942
1.09093389279598,1.0366435414176,0.00489046696080432,41570.2679023816
1.24495230138917,0.954909035101407,0.00438196776935022,38266.2593489408
1.21928910135435,1.05682405275907,0.00466063214939348,35606.5461163175
1.22377203247722,1.02642291611939,0.00439572750872645,36456.6845740917
1.16749126072178,1.00662055934396,0.00461798456347764,39655.4440371014
1.14654810569558,1.01229319078084,0.00489925139314221,39965.5707208134
1.2354706559581,1.03767128941207,0.00490473850815993,34457.1322413408
1.02883191682718,0.942141107711787,0.0048473385332747,49174.2513142747
1.21702540292901,1.07751681726354,0.00410041867930011,35821.0464298052
1.14521378417437,1.06102851045651,0.00476471353619089,38679.8152568632
1.2040458374039,0.951477476956315,0.0043118592303818,40884.0593657995
1.22487072600776,1.07362812424363,0.00505520834175207,34014.4179692681
1.22106227947619,1.03979212256932,0.00472441106896481,35770.275537333
1.2174078857789,0.977618425804456,0.00473902620254698,37743.9473679023
1.06301055065091,1.09184373678314,0.00452419069585471,40724.8748328877
1.18873716198055,0.985648921301005,0.00449341410622656,39724.9758190391
1.24512941617181,1.02163856651754,0.00436076842751075,35618.9462180134
1.18550013296415,1.09346105463291,0.00434153366009164,36331.131233617
1.23600860561029,1.09081269735933,0.00461382906981667,33800.4040772695
1.22574302865231,0.903263866237719,0.00455753537698936,40770.0493699779
1.24558987983659,1.0227221572572,0.00454198734926981,35290.8135995229
1.23923233583455,1.0434395040809,0.00435908730527905,34912.0549938537
1.1209670934388,1.02375289449217,0.00448803492214775,41397.1334884376
1.21705766279087,1.05942595833483,0.00456821696631375,35721.0025140264
1.24723578963694,1.09933417048565,0.00464621213241821,33088.213614134
1.23280833634838,1.08799212534913,0.00432974723763461,34476.2836360141
1.17206367456253,1.00266324593621,0.00443936980431871,39884.8896228607
1.21275309851656,1.01558821178926,0.00471532602563156,36870.0038418052
1.1353869525481,1.09528958174027,0.0047883597823049,37796.0023665626
1.22141466740167,0.954575029872579,0.0046157302437266,39321.3318164774
1.17749964216747,1.04705445191873,0.00455623187295699,37855.4566791369
1.02199682641344,1.02565661134145,0.00470377542018966,44798.2844635496
1.237083685608,0.966920454406588,0.0049610327857661,37439.3158828502
1.1759703208976,1.01321986497292,0.00481809714374119,38849.7794360294
1.17944709165481,1.07026270694997,0.0042622332454906,37367.6090535539
1.14892348114991,1.02166115409049,0.00495184526540301,39591.6830075141
1.21326901853635,1.04954628787568,0.00490119782003717,35690.6002990304
1.13389508281937,1.07742176682893,0.00523373489989446,37976.4040652286
1.15300149817172,1.04155505740038,0.00467781708595639,39117.8343518616
1.17838274737727,1.04775893225182,0.00443022138776626,37994.8593139739
1.18414538163375,0.904428398702182,0.00462325012548804,43237.9686334638
1.14488340084915,1.07385437104051,0.00426618108026863,38977.9226888357
1.13010248554549,1.01975521990583,0.00517292078647507,40103.3955583172
1.15537501444489,1.04957409029659,0.00460528361849181,38802.5456275338
1.23274923149331,1.09952623164632,0.0046388050558769,33798.2578992378
1.07039506745858,1.00556802146307,0.00505062379851267,43523.4017672383
1.21865609304537,1.07760707283824,0.00433561253451093,35373.2916273995
1.12912145942167,1.08441974950549,0.00455732015469515,38915.658661369
1.16318277034599,1.05302224784943,0.00451152899236529,38434.6739426327
1.23215756037257,1.02983384188472,0.00473887858037409,35135.8345290062
1.21009440716371,0.973503992651899,0.00477187876924816,38678.4867525727
1.13146211988401,1.06037084862849,0.00459318635388332,39608.9528998848
1.14944333317289,1.09206480800979,0.00437117186213303,38115.927278059
1.12258197420972,0.965765294427632,0.00466376445049452,44049.2026993784
1.16144902874247,1.08397383004007,0.00483012223693818,36959.4682744107
1.20457462187114,1.05086748826479,0.00449705754594277,36442.6210114007
1.20887107988516,1.00481644703613,0.00404071048112623,38577.9094143828
1.19312934607986,1.01335672233242,0.00483638046916048,37914.3118445307
1.21046052800485,1.09376640795727,0.00450185215712978,35095.6930897585
1.24023478356828,0.931730167496982,0.00494035380690985,38724.0188121082
1.13679471981216,1.05165433852838,0.00461141170112503,39719.2914358158
1.21666317277541,0.916149171877719,0.00426342513127925,41699.4133394959
1.21089161864263,1.07072627678768,0.0047375274530189,35399.8395600636
1.19049545078767,1.07474959433519,0.00473116069037587,36084.8952486066
1.17000428301845,1.07753404650264,0.00430234063452193,37569.945884209
1.00740337547431,1.05751712888922,0.00482113423948551,43622.4323534717
1.17994963873673,1.04758971247388,0.00460124943633375,37672.3105503588
1.23622456681483,0.983579714352945,0.00469847705527864,36871.5163659939
1.17802355964724,1.00545257684196,0.00484299678712407,39117.5457122933
1.2355458299597,1.09399770509345,0.00474776802648879,33513.8160728324
1.17801667192817,1.0698575831485,0.00430088166227004,37375.89633468
1.14509292257123,1.07188863595486,0.00474067736291861,38405.5185542768
1.18380971872598,0.989375052760329,0.00459857118958232,39563.6638858653
1.17804780230687,0.983786056577001,0.00466947569950803,39947.5160586148
1.21282180063625,1.08018079061768,0.00459960655647356,35205.4193293784
1.2315341762971,1.08709241481503,0.00502440704597478,33544.427466177
1.08101837523962,1.00128607553753,0.00490866361809437,43523.5434492807
1.11128427109401,1.03264051759235,0.00477372966415927,41046.6545346111
1.13989849415539,0.95495291818184,0.00468789658747726,43516.3885688429
1.02685334064027,1.06622960556689,0.00468232154761662,42648.2804731667
1.18164361481853,1.00690036709714,0.00465184161446722,39182.0366562693
1.19003360997665,1.05760945467571,0.00461961847157549,36800.3425501186
1.20203557141533,0.94016032045205,0.00509403628704001,40457.4615402533
1.22897200046649,1.05808120329224,0.0048741640217952,34642.7094213034
1.11793806641878,1.08693459077934,0.00425778590978368,39814.8496705824
1.00268457883833,1.02478976203796,0.0047003604018095,45497.7859409158
1.05185444705262,1.02750508986676,0.00510487856618639,43273.5967419281
1.18732985890591,0.966453959023278,0.00444714740660713,41082.9158555471
1.17658768445297,1.04270927929629,0.00481048106732812,37715.3194234088
1.10723495281871,0.938453039662468,0.00518188383049316,45357.9427737492
1.17572351541972,1.0465677772303,0.00506632721149384,37219.1523807226
1.20049515445732,1.04944863995177,0.00444672000444844,36810.3533245494
1.18813984057612,0.951511822854036,0.00451252355858912,41339.7623438982
1.16950525163029,1.00449111497798,0.00485303262280374,39376.8345293143
1.13773982963356,1.07571138042155,0.00425120071583771,39202.2795511273
1.1633449763645,1.08479435709696,0.00464846101465923,37179.764000567
0.999994599357822,0.973585323780227,0.00464336106881078,48723.784615367
1.23110879259962,1.07559854248175,0.00486876106335063,33982.6400378368
1.23253043385645,1.09753599271202,0.00434648328919847,34222.0850615341
1.14860835771992,1.0456896891401,0.00453994851129003,39202.950687418
1.14160191139916,1.07448433097546,0.00473239697932125,38484.7689421844
1.10531644760116,1.08691623499861,0.00430755179638645,40081.926571199
1.2047704615901,1.08020506770771,0.00463873160765381,35524.5720939123
1.23991850518094,0.992806125277373,0.00509727677217567,35763.1773242583
1.22774593602727,1.0796720732687,0.00449872776246134,34569.0661626338
1.14918983489244,1.09421934146471,0.00534747953701134,36716.4168635761
1.20852085315398,0.99563321397943,0.00452798555923375,38079.1467664387
1.15526051937388,1.09860547330563,0.00473021585832415,37172.5042299785
1.06481399339876,1.0289861101435,0.00476684882558526,43082.7664945662
1.13877766715364,1.09839448664074,0.00467799876667109,37755.233331825
1.2437938422495,0.902041363087443,0.00484862191512589,39815.2634888487
1.07540386666644,1.02275104490068,0.00444655191659234,43347.7201570452
1.11150785535244,1.04345147575075,0.00446442812358683,41067.8864214663
1.2480022393187,1.05061944186869,0.00433396515858334,34321.4063999386
1.23567150194336,1.0189291511133,0.00460107451641939,35647.1209495775
1.23822493937146,0.902733051724613,0.00528456956077768,39004.8736135944
1.18538875959142,0.995016898986959,0.00500129958718669,38694.6664480027
1.23279093371377,1.00480318967419,0.00513237135486316,35682.4171525214
1.13829000255651,0.944413227305192,0.00439445428843223,44416.7462020145
1.24380104230598,1.09059405066299,0.0042314673889601,34118.5323033187
1.09844235216843,1.05488159932676,0.00443389403851072,41157.0088868604
1.09404838938755,0.954666231825837,0.00483821147690385,45606.4679862272
1.15542069568243,0.995599342479597,0.00531999645900479,39638.6463133787
1.07038583549985,1.07710564528226,0.00407884464315845,41584.6360549763
1.18486172331986,1.01458888649456,0.00414898060654371,39336.2202312102
1.12901100152157,1.08047804793466,0.0046987835131457,38773.8810125959
1.18984681499829,1.005929113548,0.00406655798300398,39478.5278879059
1.13864706506365,1.05069305305495,0.00486397264893598,39249.7959799395
1.23488302352814,0.944749436631898,0.0043602396141831,39256.2892656262
1.14574031061029,1.07395171753282,0.00511737732328203,37773.7549423416
1.23333872971705,1.05584457505455,0.0043429252787411,34802.1583645427
1.14818973137342,1.05839438843575,0.00441712438586155,39167.3000684914
1.10325753000529,1.09240926890184,0.00459384344453185,39570.5277748886
1.20957528738228,1.02272609713212,0.00470673226240939,36667.866019901
1.21277951652632,0.960191551298633,0.00457206159520381,39586.3589161607
1.11082803058847,1.03138193839867,0.0050474148268613,40752.1546495696
1.24476376886348,0.959934145070996,0.00447504738837023,37907.5946007592
1.16858944186492,1.05422649849857,0.00497270960119834,37391.4772802532
1.13852052215607,1.05134472444394,0.00424925344060242,40136.4904199028
1.15059875809188,1.02583755229949,0.00479461252254636,39570.0413622735
1.14558849497479,0.988417404955416,0.00499397188332562,41011.2006248583
1.16061176674153,0.975612019305383,0.00516838363999372,41072.5230004789
1.24257179513634,1.08766859608998,0.00455978852904901,33792.3245377672
1.23661154658203,1.0221335729465,0.00503224646589494,34832.5660635978
1.2133382468382,1.08951698345436,0.00432049781095678,35387.6619644172
1.13968954949032,0.985234975924408,0.00458050716106893,42229.3838230911
1.16893199614132,1.02667702472057,0.00457750705006107,38951.060799656
1.16278348221871,1.05854046176277,0.0046104101835373,38255.5803973025
1.23807714433231,1.03454788613046,0.00496760667792964,34339.5928396477
1.21038763230845,0.967345849173953,0.00458781017315215,39444.1806770581
1.21181247741973,1.04500197276848,0.00446323097322564,36580.9754785883
1.22842915968587,1.01490927078874,0.0046382911719102,35962.3299214973
1.23500309152566,1.0806015518171,0.00455827753093624,34254.9649467537
1.24979278387306,1.08293001778777,0.0043363838278199,33463.1097921919
1.02243710471793,1.08821263627278,0.0045894404877958,41836.7849969091
1.14875367048044,1.08649884760586,0.0044983983472882,38131.6600158052
1.12981086799179,0.989128309557309,0.00465662637740986,42083.2205343098
1.204143205751,1.03097506753426,0.00453378576884342,37129.1764574842
1.18990116258239,1.08054513599602,0.00464607742639361,36012.4543115981
1.18168833171236,0.992945466989384,0.00478225141848529,39253.1586259174
1.19226857030222,0.986166796642872,0.00510626278108007,38472.4307383117
1.21699968756269,1.02631855138208,0.00488031457722446,35897.2406480191
1.13354684257588,1.06289544897463,0.00450146133740531,39545.3615732965
1.23536028128947,1.03770988383178,0.00442928214001562,35144.4605889363
1.11628294240214,1.0869362349496,0.00466482070036541,39323.3167118091
1.22160769259707,0.962056919229651,0.00466155942515623,38932.8378924147
1.19973630476562,0.959891678699412,0.00462138446058319,40170.3518695994
1.16882796783641,1.05912423876441,0.00438660017130099,38039.5802119118
1.21723908552148,1.0765328261863,0.00413395825124868,35781.4479241379
1.22613043445473,0.994836604371731,0.00465146340685908,36909.433414714
1.20893385686726,1.03846599599808,0.00488806703488461,36216.6453839437
1.06788348729645,1.06417967257363,0.00464792153377113,41499.5195085975
1.2136564494251,1.09473584123892,0.00437692153377033,35134.4254057693
1.17286492990926,0.99332452630089,0.00514956470043272,39315.4521506083
1.19564849418307,1.09167009075027,0.00478861300560764,35319.1950074679
1.21542295168363,0.935301888329741,0.00467954985372562,40399.0744349026
1.14493142854033,0.925343701194899,0.00448832668806067,44616.7948939602
1.10012285089583,1.0769397670634,0.00424793771902699,40629.3583660945
1.21060983705804,1.00276767814897,0.00465119326963961,37380.9584333901
1.23365652104841,1.04722979773213,0.00491447386238293,34269.1170073606
1.17899538251922,0.963720154785703,0.00478238573234562,41115.0681414796
1.24868262919981,1.07524019823704,0.00486824487635229,33085.2730161238
1.07719480011764,0.900133163856119,0.00509901115111115,48721.3679418936
1.19925182425869,0.904470013262211,0.00516783423501316,41486.2891298527
1.21677500727839,1.00326937320063,0.00480909378722412,36892.869494
1.21783458880102,1.0191585174316,0.00465832695602903,36466.7552637287
1.18886115501471,1.04294037295812,0.00481449536701878,37159.5841932139
1.23615326157949,1.05465615160083,0.00466822056835368,34197.2074707811
1.12068769379522,1.0384459310972,0.00490692222252032,40288.9470004124
1.24918373333034,0.996541572813471,0.00471997930881427,35918.2752052894
1.18495594381236,1.08963557985549,0.00537053591604275,35079.0876452522
1.24329964581446,1.07458082145709,0.00463871189276904,34052.5473576669
1.15717693846987,1.05687971711821,0.00444673698861873,38690.789509502
1.14906619399241,1.01602658340703,0.0052931897996573,39348.715466437
1.10134540305078,1.00917111510862,0.00448702254640742,42838.040913827
1.16261357136695,1.02974357032074,0.00508606627236349,38257.1852921682
1.21459190002665,1.07040365236194,0.00523974163739207,34532.7291468311
1.18057175466552,0.996785055883057,0.00518870893368267,38619.6244759542
1.21077310196436,0.953434643286507,0.00500257613238848,39395.0432060978
1.226431760309,1.0582923621248,0.00485139687955881,34763.6214201459
1.17710010896901,1.04651818833424,0.00473282563366481,37641.745815931
1.15418622554891,0.901213968527295,0.00546940501269364,43648.7769597701
1.12036442609755,1.04070363117012,0.00519030375073621,39817.9632359858
1.18452407251244,1.07894336779432,0.00471077070902433,36382.914706297
1.16060513980518,0.931303988743584,0.00488707389568784,43199.2538504618
1.20991814851871,0.921689592687582,0.0050056969707764,40710.9503320066
1.03527085856276,0.983687328760906,0.00466433764701611,46896.6638718606
1.14471856841905,1.08437755331495,0.00485013184720391,37802.9800474455
1.23757812420192,1.05471158032163,0.00492755991446185,33772.2232604429
1.03558905218343,1.03671858848227,0.00473875748137682,43731.6516011925
1.23401855431973,0.993644234568328,0.0046159313904535,36756.6390991334
1.10511540047329,1.09755273189324,0.00460106912509366,39389.2358785934
1.15989787030923,0.946265348447874,0.00469086224495769,42684.2573140699
1.21224535620747,1.02944053013356,0.00463865750583616,36379.9922386594
1.23606764159433,1.07141435881923,0.00435973175122939,34459.2634796621
1.15468841807149,1.06070949914026,0.00531695191975778,37544.83435989
1.10677204262226,0.902421590737807,0.00527105649681959,46779.508101878
1.23170514090034,1.07787348685483,0.00476521767869092,34027.7914656749
1.22069454647821,1.07657983457525,0.00431118095857596,35359.9107893196
1.15760971035779,1.04669016816644,0.00462524202771615,38813.430802047
1.13884792236412,0.973850363970131,0.00552323654807619,41761.0261710417
1.04161958453398,1.02709274762608,0.00484653749780425,43943.4512022507
1.18077292629662,1.08113186249294,0.0051711881051391,35569.6594052762
1.16076490175488,1.09222855340788,0.0046392634168016,37320.289644019
1.16842350551699,1.05822017354862,0.00447828509145051,38012.3837881101
1.1136204509148,0.955985767606485,0.00450449374828392,45089.1102854676
1.17654163870211,1.06171739462936,0.00511155644155533,36573.7542188286
1.24382670968797,1.09961988566756,0.00488040902943578,32886.2298046921
1.13843821752539,1.02829041665862,0.00456558501953462,40264.5031059896
1.08752494218901,1.03313078372768,0.00509675564023699,41679.3317050179
1.22511990942382,0.946529609529425,0.00480656545055644,39073.8289032989
1.16931699549001,0.980638961528021,0.00474133728316294,40627.7589349618
1.06489420603339,1.0989157229906,0.00455244267346549,40334.9034618018
1.19293697627203,0.96965761073869,0.00489432031970127,39862.6222914552
1.2471077073434,1.09272621493195,0.00481864890027609,33061.4903932258
1.09640685274683,1.09208879965939,0.00501922893409957,39304.1783448312
1.04208898713558,0.980744024570574,0.00395949771047032,47512.6759988519
1.24649183831135,0.946621603635376,0.00498552262041902,37495.5316481169
1.02595165808814,0.969187957844103,0.00519062820647972,47458.6096290792
1.09732939459569,0.991780373659168,0.00523463869972127,42929.1272401803
1.22505897486134,1.02714597177707,0.00501462869528744,35253.7841861011
1.14904649289249,1.04619146675323,0.00483954621647107,38786.1658327054
1.19145167570214,1.02776946866476,0.00495843537436242,37443.263961216
1.20609953682642,1.04777282450777,0.00477068331594927,36073.3000250462
1.24154364606621,1.01586981544112,0.00508951198896533,34922.9410125096
1.21614337193884,0.927065474666186,0.0048305716716906,40402.4052117621
1.23381767350919,1.04430811718433,0.00536932481789973,33644.6983493301
1.16808846333948,1.0455841586875,0.0047456445297024,38076.8038662531
1.23963545815549,1.05474047843735,0.00452251071550225,34284.4606822439
1.17400875217165,1.01205072369627,0.00438426350786875,39517.8311624495
1.24686410332742,1.06947228928571,0.00542071060435723,32333.5254999293
1.22859895037897,1.06484438066783,0.00513803569425872,33936.5519443052
1.10556687427141,1.0957576050367,0.00573596584185068,38044.8948508822
1.21296263649447,1.00973906960001,0.00546165778866729,35914.997881619
1.19711456549664,1.09711881139342,0.00602551072748508,33445.3288587706
1.17190110219719,0.924814108964296,0.00522261064923018,42522.1849616338
1.10445440589912,1.03631094361264,0.00585056642596662,39707.3509686457
1.0745879471687,1.01308660638072,0.00546999948958883,42558.8351946997
1.23845776921064,0.956396913791312,0.00533291777018784,36979.1765058081
1.13242650857458,1.09553578066491,0.00555873381593802,36915.5187718372
1.14290931613916,0.997433177792386,0.00517272185535458,40420.0804683505
1.16517764708158,0.996877422815026,0.0050443231984002,39572.61159665
1.12073817138015,1.08558018045979,0.00523813655476786,38316.7020464537
1.21671569614918,0.953570630499535,0.00574731797222313,38115.7831823329
1.19614328476936,0.972994257331131,0.00523802872067573,38947.3148458806
1.07921554667979,1.03739868889748,0.00562607317360276,41233.120959793
1.1273323553707,1.02386196179999,0.0059804767752538,39131.043233068
1.24631750005844,1.08201953503056,0.00504489533446806,33143.6982049867
1.20345104980592,0.99407027033227,0.00517430856315337,37472.9931176019
1.06584605186185,1.0641714751266,0.00499001168116016,41229.3779010555
1.19597799710643,1.0446361995113,0.00575364942610296,35466.8270440453
1.20290621035203,1.06903148752166,0.00542008063367471,34800.157761322
1.23121354422493,1.00419970484751,0.0055387798660569,35362.1475379709
1.17012201891298,1.07647443975414,0.00581521842601146,35438.8326718247
1.1732070272317,0.942370999677324,0.00536141979073001,41388.577074039
1.22336241745613,0.986642025452097,0.00573618033812317,36197.2560259684
1.19048577631844,1.00844173663832,0.0054466148670047,37389.2535438984
1.12157294835438,0.991545459188624,0.00576448396088531,40909.2756361186
1.12002900409138,0.999412183212868,0.00514464391068266,41561.6130059975
1.15726251605462,1.05313231063351,0.00580609828489705,37043.3759508047
1.08769171453104,0.977627011559897,0.00496932240519978,44744.6705252359
1.19458518094966,0.921079777829349,0.00552610968729956,40775.8020757327
1.11148204242727,1.0334326518854,0.00592583978754309,39509.2464198065
1.23199890513117,1.02540766937427,0.00539759201118627,34450.7892624032
0.925596868308696,0.964460017222312,0.0056630353206961,50944.4315353267
1.08167615074216,1.00536421601481,0.00509530030197463,43061.0322119601
1.23598752700532,0.920296949078425,0.00549690525011199,38352.0816845584
1.12098780711861,0.945499127908117,0.00500145471085633,44537.9590743247
0.941271453748538,0.972407252409192,0.00545545076477646,50183.8730860534
1.18094300227005,1.04495094858498,0.00500939888750609,37140.9436361147
1.18096125898233,1.09139367211507,0.00537870136459468,35168.0848615078
1.13300481498338,1.00752201245239,0.0052120306031319,40477.5796460812
1.19175863537166,0.986112548748008,0.00542614480590979,38010.3661487697
1.24666183467413,1.02647371360985,0.00556097243373644,33524.2243148316
1.05823642923786,1.07346542272026,0.00573599765830137,40370.2943608661
1.11201644963329,0.990948740541161,0.00526685213611996,42256.8588012213
1.23326567155855,1.01439165209129,0.00577794081489043,34438.9787119139
1.19389293492609,1.03615957940614,0.00544751712254297,36268.148926168
1.23999011055845,0.959444115785153,0.00553385698079649,36445.8887592761
1.19391550575913,1.07802523394813,0.00551613278750858,34715.5322569766
1.21703775454973,0.983680931922997,0.00510713618824567,37017.8836625334
1.21303534626059,0.9881022485242,0.00565528959295078,36607.8657408925
1.23365707650978,1.08586007255357,0.0059019684265223,32290.8509076958
1.21450271890615,1.08023124783643,0.00619184953350257,32832.905524941
1.13681690133275,1.01649026850094,0.00604136687723532,38621.3462165104
1.10780515737519,0.944794823424197,0.00543630918995382,44699.5227171724
1.06782500422589,1.04979118682236,0.00605547030834161,40684.716142756
1.17657449334201,0.926778044930869,0.00610406584236653,41402.56342741
1.16183359723089,0.958670830292525,0.00578661527348976,40700.1591299434
1.23685115632602,1.08440592377646,0.00564869329811585,32578.6695068718
1.14108416015656,1.04505849113005,0.00618307873106424,37469.5017872776
1.24610836877766,1.01648084698932,0.00610690499580434,33289.4489806734
0.989665658533472,1.09722601132661,0.00663479837341289,40848.4521881958
1.13914366803607,1.02300470568716,0.0061228310898002,38165.8539474723
1.169368770298,1.06250983268775,0.0056153475608986,36195.4530703111
1.2049213251713,0.981796584817184,0.00531582538059554,37889.4337899448
1.23035713552474,1.06681309581624,0.00523807728146665,33644.5310267069
1.21837062927032,1.06975803797516,0.00579205815589515,33502.3851808773
1.16808182908738,0.973378091754024,0.00605416364626631,39949.8291953631
1.2288295599896,0.98245436950211,0.0062372665066856,35247.731346209
1.17260917572395,0.950197138514061,0.00544351488679758,40848.8358123607
1.14313921601702,0.965154775084659,0.0060413381436342,41373.6272516883
1.12013279774493,1.00061076153052,0.0053280378942193,41280.741803954
1.18502938547466,0.924666022417151,0.00591159802608532,40673.9988496671
1.11740828993189,1.06064365674358,0.00649768280049381,37615.0123327065
1.24431233390404,1.09289088746916,0.00560123533317863,31829.345921933
1.22800713571464,1.00403831087563,0.00529876444061737,35722.1322566028
1.13943057279394,1.00149994346028,0.00556203606130716,39907.7414555431
1.20932571405085,0.922127491880204,0.00551562348719922,39959.6354597093
1.12974968779171,0.908934789230287,0.00502224162205763,45691.7982941686
1.09293198116026,1.02465718387814,0.00542333215756896,41339.739523399
1.2061486545195,1.03773606851841,0.00524710270582607,35920.3645343759
1.17952341486146,1.08105226168827,0.00533279997213375,35420.1802456409
1.24834479004242,1.05765577029726,0.00616266460821998,31547.0086795852
1.09385300907298,1.00436128898314,0.00630210296118031,40936.2819047606
1.11959627018675,1.06972959935276,0.00548360643392058,38634.7631113876
1.15313242800127,1.04187540696398,0.00584106531370328,37563.3423091862
1.24097500085593,1.05729256385294,0.00650578711014117,31357.6777260859
1.18072335583098,1.02091245621534,0.00660795105909657,36102.1162010036
1.09282821097064,0.979220702334956,0.00638203054777242,42707.0320107713
1.20006959035102,0.998830142986,0.00677381421001338,35318.9960077201
1.15469234885816,1.01484478794722,0.00653229159063329,37524.5411634525
1.1280738231894,1.09089711711786,0.00662282690837029,36083.5909544579
1.17123879543565,1.03791004881521,0.00671731413842296,35879.375898341
1.24335699519224,1.02360709346956,0.00680227163924583,32193.531266368
1.12844970328437,1.05970877421994,0.00655752970035174,37174.7296124374
1.03639761784768,0.928719804500829,0.00626821611124789,47991.0994483809
1.16537365549247,1.09901376467047,0.00714789028725385,33533.7331184034
1.21524819978668,1.08295476261559,0.00665372609630726,32214.3044294106
1.12227349900983,0.955196644325352,0.00631661071410929,42454.2526774235
1.14005965610358,0.928377154939446,0.00655173299754465,42289.8820024484
1.11452687943763,0.902874194238122,0.00655623717869628,44836.9365038879
1.06975639742873,1.03409334382101,0.00641797454219005,40885.728082778
1.12423792022083,1.09511437813333,0.00650900751266565,36306.0801765775
1.24600648260714,0.957452040650835,0.00645155769506034,34841.6740601106
1.22163560012181,1.05568066603317,0.00661577470835853,32236.7614099679
1.19670716210515,1.04533554702923,0.00637797979110536,34641.0708604029
1.0214471516795,1.04788114014391,0.00662427424963957,42023.733998554
1.23496357306345,1.00607501220375,0.00665976894422639,33666.4266816883
1.13397365078525,0.997889049065074,0.00699631088535773,38716.9577221058
1.22054988486466,1.03602718880009,0.00646919367249605,32823.0957404317
1.15882377828934,1.06864943668423,0.00682877333881434,35232.2027069051
1.1355186255185,0.98471355366687,0.00669106440682107,39621.9146856821
1.19051291952326,0.92971588513615,0.00623062441553772,39789.8506463554
1.23068937221162,0.968780125262193,0.00667234355330654,35349.0697487522
1.22590026486383,1.01707290214552,0.00613309691559115,34210.1188941149
